itemid,value,valuenum,valueuom,warning,label,abbreviation,linksto,category,unitname,param_type,lownormalvalue,highnormalvalue
229470,1,1.0,,0.0,24 Gauge Dressing Occlusive,24 Gauge Dressing Occlusive,chartevents,Access Lines - Peripheral,,Checkbox,,
229472,0,0.0,,0.0,24 Gauge placed in outside facility,24 Gauge placed in outside facility,chartevents,Access Lines - Peripheral,,Checkbox,,
229473,0,0.0,,0.0,24 Gauge placed in the field,24 Gauge placed in the field,chartevents,Access Lines - Peripheral,,Checkbox,,
229466,Grade 0,,,0.0,24 G Infiltration Scale,24 G Infiltration Scale,chartevents,Access Lines - Peripheral,,Text,,
229467,Grade 0,,,0.0,24 G Phlebitis Scale,24 G Phlebitis Scale,chartevents,Access Lines - Peripheral,,Text,,
229474,Clotted Off,,,0.0,24 Gauge Reason Discontinued,24 Gauge Reason Discontinued,chartevents,Access Lines - Peripheral,,Text,,
227461,14.8,14.8,ug/mL,0.0,Phenytoin (Dilantin),Phenytoin (Dilantin),chartevents,Labs,,Numeric with tag,,
227469,19.3,19.3,sec,1.0,Thrombin,Thrombin,chartevents,Labs,,Numeric with tag,,
227962,On,,,0.0,Restraints (Violent),Restraints (Violent),chartevents,Restraint/Support Systems,,Text,,
227963,Done,,,0.0,Restraints Ordered (Violent),Restraints Ordered (Violent),chartevents,Restraint/Support Systems,,Text,,
227964,Threat to harm self,,,0.0,Reason for Restraint (Violent),Reason for Restraint (Violent),chartevents,Restraint/Support Systems,,Text,,
227965,,,,0.0,Restraint Device (Violent),Restraint Device (Violent),chartevents,Restraint/Support Systems,,Text,,
227966,Done,,,0.0,Face to Face Eval (Violent),Face to Face Eval (Violent),chartevents,Restraint/Support Systems,,Text,,
227700,Adequate lighting,,,0.0,Safety Measures,Safety Measures,chartevents,Restraint/Support Systems,,Text,,
227462,7.2,7.2,ng/mL,0.0,FK506,FK506,chartevents,Labs,,Numeric with tag,,
228867,Walker,,,0.0,Assist Device,Assist Device,chartevents,Treatments,,Text,,
229475,1,1.0,,0.0,Indwelling Port (PortaCath) Power Port,Indwelling Port (PortaCath) Power Port,chartevents,Access Lines - Invasive,,Checkbox,,
225989,1,1.0,,0.0,Pericardial Drain Aspiration,Pericardial Drain Aspiration,chartevents,Cardiovascular,,Checkbox,,
225990,1,1.0,,0.0,Pericardial Drain Flush,Pericardial Drain Flush,chartevents,Cardiovascular,,Checkbox,,
224440,Mediastinal,,,0.0,Chest Tube Site #4,Chest Tube Site #4,chartevents,Pulmonary,,Text,,
230135,Generalized patient safety,,,0.0,Safety Related to,Safety Related to,chartevents,Care Plans,,Text,,
230115,1,1.0,,0.0,CVL SecurePort IV,CVL SecurePort IV,chartevents,Access Lines - Invasive,,Checkbox,,
223963,0,0.0,,0.0,Temporary Pacemaker Wires Ground,Temp Pacemaker Wires Ground,chartevents,Cardiovascular (Pacer Data),,Numeric,,
230140,1,1.0,,0.0,Unable to assess reproductive,Unable to assess reproductive,chartevents,Adm History/FHPA,,Checkbox,,
230144,Yes,,,0.0,Pain Level Acceptable (PreIntervention),Pain Level Acceptable (PreIntervention),chartevents,Pain/Sedation,,Text,,
226815,P > 30cm/H2O,,,0.0,Airway problems,Airway problems,chartevents,Respiratory,,Text,,
224114,Left Arm,,,0.0,PT Splint Location #1,PT Splint Location #1,chartevents,Treatments,,Text,,
225180,On,,,0.0,PT Splint Status #1,PT Splint Status #1,chartevents,Treatments,,Text,,
229646,Yes,,,0.0,Stroke NCP - Plan revised,Stroke NCP - Plan revised,chartevents,Care Plans,,Text,,
229647,Coping / Knowledge Deficit,,,0.0,Stroke NCP - Problem,Stroke NCP - Problem,chartevents,Care Plans,,Text,,
229648,No,,,0.0,Stroke NCP - Problem resolved,Stroke NCP - Problem resolved,chartevents,Care Plans,,Text,,
229649,Hemorrhagic,,,0.0,Stroke NCP - Type,Stroke NCP - Type,chartevents,Care Plans,,Text,,
229650,Pass,,,0.0,Stroke NCP - Water Swallow,Stroke NCP - Water Swallow,chartevents,Care Plans,,Text,,
229652,Anticipate needs and be attentive to nonverbal cues,,,0.0,Stroke NCP - Interventions,Stroke NCP - Interventions,chartevents,Care Plans,,Text,,
229032,PERRL,,,0.0,HEENT,HEENT,chartevents,MD Progress Note,,Text,,
224984,No,,,0.0,Tunneling Present #7,Tunneling Present #7,chartevents,Skin - Impairment,,Text,,
224991,No,,,0.0,Undermining Present #7,Undermining Present #7,chartevents,Skin - Impairment,,Text,,
225190,0,0.0,,0.0,Pin Care,Pin Care,chartevents,Treatments,,Checkbox,,
227187,12,12.0,cmH2O,0.0,Pinsp (Draeger only),Pinsp (Draeger only),chartevents,Respiratory,cmH2O,Numeric,,
224971,"Partial thickness skin loss through epidermis and/or dermis; ulcer may present as an abrasion, blister, or shallow crater",2.0,,0.0,Pressure Ulcer Stage #8,Pressure Ulcer Stage #8,chartevents,Skin - Impairment,,Text,,
224743,45,45.0,,1.0,Vd/Vt Ratio,Vd/Vt Ratio,chartevents,Respiratory,,Numeric,,
224447,0,0.0,,0.0,Family Meeting,Family Meeting,chartevents,Restraint/Support Systems,,Checkbox,,
223930,Not applicable,,,0.0,Neuro Drain #1 Level,Neuro Drain #1 Level,chartevents,Neurological,,Text,,
223931,Open,,,0.0,Neuro Drain #1 Status,Neuro Drain #1 Status,chartevents,Neurological,,Text,,
223932,Bloody,,,0.0,Neuro Drain #1 Drainage,Neuro Drain #1 Drainage,chartevents,Neurological,,Text,,
227985,Not Applicable,,,0.0,Neuro Drain #1 Landmark,Neuro Drain #1 Landmark,chartevents,Neurological,,Text,,
223926,Subdural,,,0.0,Neuro Drain #1 Type,Neuro Drain #1 Type,chartevents,Neurological,,Text,,
227981,,,,0.0,Neuro Drain #2 Type,Neuro Drain #2 Type,chartevents,Neurological,,Text,,
227982,Open,,,0.0,Neuro Drain #2 Status,Neuro Drain #2 Status,chartevents,Neurological,,Text,,
227983,Bloody,,,0.0,Neuro Drain #2 Drainage,Neuro Drain #2 Drainage,chartevents,Neurological,,Text,,
227986,Not Applicable,,,0.0,Neuro Drain #2 Landmark,Neuro Drain #2 Landmark,chartevents,Neurological,,Text,,
227984,Not applicable,,,0.0,Neuro Drain #2 Level,Neuro Drain #2 Level,chartevents,Neurological,,Text,,
224456,Left Leg,,,0.0,PT Splint Location #2,PT Splint Location #2,chartevents,Treatments,,Text,,
225182,On,,,0.0,PT Splint Status #2,PT Splint Status #2,chartevents,Treatments,,Text,,
229316,Jaw Twitches,,,0.0,TOF Twitch,TOF Twitch,chartevents,Pain/Sedation,,Text,,
228611,0,0.0,cm,0.0,Pressure Ulcer #2- Depth,Pressure Ulcer #2- Depth,chartevents,Skin - Impairment,cm,Numeric,,
228621,3.5,3.5,cm,0.0,Pressure Ulcer #2- Width,Pressure Ulcer #2-  Width,chartevents,Skin - Impairment,cm,Numeric,,
228724,4,4.0,cm,0.0,Pressure ulcer #2- Length,Pressure ulcer #2- Length,chartevents,Skin - Impairment,cm,Numeric,,
220194,0,0.0,msec,0.0,Temporary AV interval,Temp AV interval,chartevents,Cardiovascular (Pacer Data),msec,Numeric,,
225240,WNL,,,0.0,14 Gauge Site Appear,14 Gauge Site Appear,chartevents,Access Lines - Peripheral,,Text,,
225044,Not applicable ,,,0.0,Incision Packing #3,Incision Packing #3,chartevents,Skin - Incisions,,Text,,
225723,0,0.0,,0.0,CCO PAC Line Tip Cultured,CCO PAC Line Tip Cultured,chartevents,Access Lines - Invasive,,Checkbox,,
225771,1,1.0,,0.0,Sheath Zero/Calibrate,Sheath Zero/Calibrate,chartevents,Access Lines - Invasive,,Checkbox,,
229641,Case management,,,0.0,Stroke NCP - Consults,Stroke NCP - Consults,chartevents,Care Plans,,Text,,
225371,WNL,,,0.0,Pheresis Catheter Site Appear,Pheresis Catheter Site Appear,chartevents,Access Lines - Invasive,,Text,,
226122,0,0.0,,0.0,Pheresis Catheter placed in outside facility,Pheresis Catheter placed in outside facility,chartevents,Access Lines - Invasive,,Checkbox,,
229537,Temporary 3-Lumen,,,0.0,Pheresis Catheter Type,Pheresis Catheter Type,chartevents,Access Lines - Invasive,,Text,,
225746,Planned,,,0.0,Pheresis Catheter Discontinued,Pheresis Catheter Discontinued,chartevents,Access Lines - Invasive,,Text,,
229862,1,1.0,,0.0,Forehead SpO2 Sensor in Place,Forehead SpO2 Sensor in Place,chartevents,Routine Vital Signs,,Checkbox,,
229863,1,1.0,,0.0,Forehead Sensor Position Changed,Forehead Sensor Position Changed,chartevents,Routine Vital Signs,,Checkbox,,
230100,4.6,4.6,,0.0,NPi - Right,NPi - Right,chartevents,Neurological,,Numeric,,
230101,4.7,4.7,,0.0,NPi - Left,NPi - Left,chartevents,Neurological,,Numeric,,
230102,0.1,0.1,,0.0,NPi - Diff,NPi - Diff,chartevents,Neurological,,Numeric,,
230103,2.07,2.07,mm,0.0,Pupil Size - Left.,Pupil Size - Left.,chartevents,Neurological,mm,Numeric,,
230105,2.33,2.33,mm,0.0,Pupil Size - Right.,Pupil Size - Right.,chartevents,Neurological,mm,Numeric,,
230106,0.26,0.26,mm,0.0,Pupil Size - Diff,Pupil Size - Diff,chartevents,Neurological,mm,Numeric,,
228176,12.3,12.3,L/min,0.0,CFI (PiCCO),CFI (PiCCO),chartevents,PiCCO,L/min,Numeric,,
228177,5.98,5.98,L/min/m2,0.0,CI (PiCCO),CI (PiCCO),chartevents,PiCCO,L/min/m2,Numeric,,
228178,15.1,15.1,L/min,0.0,CO (PiCCO),CO (PiCCO),chartevents,PiCCO,L/min,Numeric,,
228179,6,6.0,ml/kg,0.0,ELWI (PiCCO),ELWI (PiCCO),chartevents,PiCCO,ml/kg,Numeric,,
228180,726,726.0,mL/m2,0.0,GEDI (PiCCO),GEDI (PiCCO),chartevents,PiCCO,mL/m2,Numeric,,
228182,52,52.0,mL/m2,0.0,SVI (PiCCO),SVI (PiCCO),chartevents,PiCCO,mL/m2,Numeric,,
228184,16,16.0,%,0.0,SVV (PiCCO),SVV (PiCCO),chartevents,PiCCO,%,Numeric,,
228185,1100,1100.0,dynes.sec.cm-5/m2,0.0,SVRI (PiCCO),SVRI (PiCCO),chartevents,PiCCO,dynes.sec.cm-5/m2,Numeric,,
228175,1,1.0,,0.0,Calibrated (PiCCO),Calibrated (PiCCO),chartevents,PiCCO,,Checkbox,,
224803,Bruit Yes,,,0.0,AV Fistula L Bruit,AV Fistula L Bruit,chartevents,Cardiovascular,,Text,,
224804,Thrill Yes,,,0.0,AV Fistula L Thrill,AV Fistula L Thrill,chartevents,Cardiovascular,,Text,,
229626,36,36.0,mmHg,0.0,Pulmonary Artery Pressure Alarm - High (Veletri),PAP Alarm - High (Veletri),chartevents,Alarms,mmHg,Numeric,,
229627,10,10.0,mmHg,0.0,Pulmonary Artery Pressure Alarm - Low (Veletri),PAP Alarm - Low (Veletri),chartevents,Alarms,mmHg,Numeric,,
229629,Diastolic,,,0.0,PAP Alarm Source (Veletri),PAP Alarm Source (Veletri),chartevents,Alarms,,Text,,
229625,1,1.0,,0.0,Patient on Veletri,Patient on Veletri,chartevents,Alarms,,Checkbox,,
224996,Clean and Dry,,,0.0,Incision Appearance #5,Incision Appearance #5,chartevents,Skin - Incisions,,Text,,
224997,Not assessed,,,0.0,Incision Appearance #6,Incision Appearance #6,chartevents,Skin - Incisions,,Text,,
225003,Not assessed,,,0.0,Incision Closure #6,Incision Closure #6,chartevents,Skin - Incisions,,Text,,
225007,Approximated,,,0.0,Incision Closure #5,Incision Closure #5,chartevents,Skin - Incisions,,Text,,
225016,,,,0.0,Incision Drainage #5,Incision Drainage #5,chartevents,Skin - Incisions,,Text,,
225017,,,,0.0,Incision Drainage #6,Incision Drainage #6,chartevents,Skin - Incisions,,Text,,
228563,Groin - Right,,,0.0,Incision #5- Location,Incision #5- Location,chartevents,Skin - Incisions,,Text,,
228564,Axilla - Right,,,0.0,Incision #6- Location,Incision #6- Location,chartevents,Skin - Incisions,,Text,,
228576,Dry Sterile Dressing,,,0.0,Incision #6- Treatment,Incision #6- Treatment,chartevents,Skin - Incisions,,Text,,
228599,Dry and intact,,,0.0,Incision #6- Dressing Status,Incision #6- Dressing Status,chartevents,Skin - Incisions,,Text,,
225022,Small ,,,0.0,Incision Drainage Amount #6,Incision Drainage Amount #6,chartevents,Skin - Incisions,,Text,,
225740,Planned,,,0.0,Dialysis Catheter Discontinued,Dialysis Catheter Discontinued,chartevents,Access Lines - Invasive,,Text,,
228598,Dry and intact,,,0.0,Incision #5- Dressing Status,Incision #5- Dressing Status,chartevents,Skin - Incisions,,Text,,
228570,Other,,,0.0,Incision #6- Cleanse,Incision #6- Cleanse,chartevents,Skin - Incisions,,Text,,
228170,Planned,,,0.0,Impella Line Discontinued,Impella Line Discontinued,chartevents,Access Lines - Invasive,,Text,,
225021,,,,0.0,Incision Drainage Amount #5,Incision Drainage Amount #5,chartevents,Skin - Incisions,,Text,,
228568,Commercial Cleanser,,,0.0,Incision #4- Cleanse,Incision #4- Cleanse,chartevents,Skin - Incisions,,Text,,
228569,Commercial Cleanser,,,0.0,Incision #5- Cleanse,Incision #5- Cleanse,chartevents,Skin - Incisions,,Text,,
224666,"No nasal congestion, sniffling",0.0,,0.0,Nasal Congestion,Nasal Congestion,chartevents,Toxicology,,Text,,
224667,"Occasional goose flesh, but not elicited by touch, not prominent",1.0,,0.0,Goose Flesh,Goose Flesh,chartevents,Toxicology,,Text,,
224668,No visible sweat,0.0,,0.0,Sweating,Sweating,chartevents,Toxicology,,Text,,
224669,Normal activity,0.0,,0.0,Restlessness,Restlessness,chartevents,Toxicology,,Text,,
224670,No lacrimation,0.0,,0.0,Lacrimation,Lacrimation,chartevents,Toxicology,,Text,,
224671,Midrange,1.0,,0.0,Pupils,Pupils,chartevents,Toxicology,,Text,,
224672,No yawning,0.0,,0.0,Yawning,Yawning,chartevents,Toxicology,,Text,,
224674,No report of temperature change,0.0,,0.0,Changes in Temperature,Changes in Temperature,chartevents,Toxicology,,Text,,
224675,"No muscle aching reported, arm and neck muscle soft at rest",0.0,,0.0,Muscle Aches,Muscle Aches,chartevents,Toxicology,,Text,,
224676,"No nausea, no vomiting",0.0,,0.0,Nausea and Vomiting (CINA),Nausea and Vomiting (CINA),chartevents,Toxicology,,Text,,
224677,"Not visible, but can be felt finger tip to finger tip",1.0,,0.0,Tremor (CINA),Tremor (CINA),chartevents,Toxicology,,Text,,
224673,"No abdominal complaints, normal bowel sounds",0.0,,0.0,Abdominal Changes: Observation,Abdominal Changes: Observation,chartevents,Toxicology,,Text,,
227771,TLSO brace,,,0.0,Traction/Immobile #1,Traction/Immobile #1,chartevents,Treatments,,Text,,
224442,Right Nare,,,1.0,GI #3 Intub Site,GI #3 Intub Site,chartevents,GI/GU,,Text,,
224791,Feeding/Peditube,,,1.0,GI #3 Tube Type,GI #3 Tube Type,chartevents,GI/GU,,Text,,
224792,Feeding,,,1.0,GI #3 Tube Status,GI #3 Tube Status,chartevents,GI/GU,,Text,,
228311,Marker tape at insertion site,,,1.0,GI #3 Tube Place Check,GI #3 Tube Place Check,chartevents,GI/GU,,Text,,
228312,CXR,,,1.0,GI #3 Tube Place Method,GI #3 Tube Place Method,chartevents,GI/GU,,Text,,
229302,65,65.0,cm,1.0,GI #3 Tube Mark (CM),GI #3 Tube Mark (CM),chartevents,GI/GU,cm,Numeric,,
224420,1000,1000.0,Liters,0.0,Vital Cap,Vital Cap,chartevents,Respiratory,Liters,Numeric,,
225025,Dry Sterile Dressing,,,0.0,Incision Dressing #4,Incision Dressing #4,chartevents,Skin - Incisions,,Text,,
225030,Dry and intact,,,0.0,Dressing Status #4,Dressing Status #4,chartevents,Skin - Incisions,,Text,,
227475,Abdominal,,,0.0,Incision Site #4,Incision Site #4,chartevents,Skin - Incisions,,Text,,
225387,Bleeding,,,0.0,Presep Catheter Site Appear,Presep Catheter Site Appear,chartevents,Access Lines - Invasive,,Text,,
225388,Sharp,,,0.0,Presep Catheter Waveform Appear,Presep Catheter Waveform Appear,chartevents,Access Lines - Invasive,,Text,,
226116,0,0.0,,0.0,Presep Catheter placed in outside facility,Presep Catheter placed in outside facility,chartevents,Access Lines - Invasive,,Checkbox,,
227760,Post line placement,,,0.0,Presep Catheter Placement Confirmed by X-ray,Presep Catheter Placement Confirmed by X-ray,chartevents,Access Lines - Invasive,,Text,,
225389,1,1.0,,0.0,Presep Catheter Zero/Calibrate,Presep Catheter Zero/Calibrate,chartevents,Access Lines - Invasive,,Checkbox,,
227419,1,1.0,,0.0,Presep Catheter Dressing Occlusive,Presep Catheter Dressing Occlusive,chartevents,Access Lines - Invasive,,Checkbox,,
228785,Commercial Cleanser,,,0.0,Pressure ulcer #3- Cleanse,Pressure ulcer #3- Cleanse,chartevents,Skin - Impairment,,Text,,
228805,Changed,,,0.0,Pressure ulcer #3- Dressing status,Pressure ulcer #3- Dressing status,chartevents,Skin - Impairment,,Text,,
220765,36,36.0,mmHg,0.0,Intra Cranial Pressure,ICP,chartevents,Hemodynamics,mmHg,Numeric,,
227066,63,63.0,mmHg,0.0,Cerebral Perfusion Pressure,CPP,chartevents,Hemodynamics,mmHg,Numeric,,
227989,11,11.0,mmHg,0.0,Intra Cranial Pressure #2,IC2,chartevents,Hemodynamics,mmHg,Numeric,,
223767,20,20.0,mmHg,0.0,Intra Cranial Pressure Alarm - High,ICP Alarm - High,chartevents,Alarms,mmHg,Numeric,,
223768,0,0.0,mmHg,0.0,Intra Cranial Pressure Alarm - Low,ICP Alarm - Low,chartevents,Alarms,mmHg,Numeric,,
227716,140,140.0,mmHg,0.0,Cerebral Perfusion Pressure Alarm - High,CPP Alarm - High,chartevents,Alarms,mmHg,Numeric,,
227717,60,60.0,mmHg,0.0,Cerebral Perfusion Pressure Alarm - Low,CPP Alarm - Low,chartevents,Alarms,mmHg,Numeric,,
227990,20,20.0,mmHg,0.0,Intra Cranial Pressure #2 Alarm - High,IC2 Alarm - High,chartevents,Alarms,mmHg,Numeric,,
227991,0,0.0,mmHg,0.0,Intra Cranial Pressure #2 Alarm - Low,IC2 Alarm - Low,chartevents,Alarms,mmHg,Numeric,,
227636,Not applicable,,,0.0,Knee Location - CPM,Knee Location - CPM,chartevents,Treatments,,Text,,
224091,On,,,0.0,Continuous Pressure Machine Status,CPM Status,chartevents,Treatments,,Text,,
226129,0,0.0,,0.0,ICP Line placed in outside facility,ICP Line placed in outside facility,chartevents,Access Lines - Invasive,,Checkbox,,
226130,WNL,,,0.0,ICP Line Site Appear,ICP Line Site Appear,chartevents,Access Lines - Invasive,,Text,,
226133,Sharp,,,0.0,ICP Line Waveform Appear,ICP Line Waveform Appear,chartevents,Access Lines - Invasive,,Text,,
226134,1,1.0,,0.0,ICP Line Zero/Calibrate,ICP Line Zero/Calibrate,chartevents,Access Lines - Invasive,,Checkbox,,
227363,1,1.0,,0.0,ICP Line Dressing Occlusive,ICP Line Dressing Occlusive,chartevents,Access Lines - Invasive,,Checkbox,,
229243,ICP,,,0.0,Neuro Mon Line Type,Neuro Mon Line Type,chartevents,Access Lines - Invasive,,Text,,
226131,0,0.0,,0.0,ICP Line Tip Cultured,ICP Line Tip Cultured,chartevents,Access Lines - Invasive,,Checkbox,,
227129,Tunneled triple lumen,,,0.0,Pheresis Catheter Type,Pheresis Catheter Type,chartevents,Access Lines - Invasive,,Text,,
227362,1,1.0,,0.0,Pheresis Catheter Dressing Occlusive,Pheresis Catheter Dressing Occlusive,chartevents,Access Lines - Invasive,,Checkbox,,
227758,Post line placement,,,0.0,Pheresis Catheter Placement Confirmed by X-ray,Pheresis Catheter Placement Confirmed by X-ray,chartevents,Access Lines - Invasive,,Text,,
225731,0,0.0,,0.0,Pheresis Catheter Line Tip Cultured,Pheresis Catheter Line Tip Cultured,chartevents,Access Lines - Invasive,,Checkbox,,
227624,No,,,0.0,Undermining Present #9,Undermining Present #9,chartevents,Skin - Impairment,,Text,,
229656,Intubated,,,0.0,Stroke NCP - Water Swallow Deferred,Stroke NCP - Water Swallow Deferred,chartevents,Care Plans,,Text,,
230125,1,1.0,,0.0,HD SecurePort IV,HD SecurePort IV,chartevents,Access Lines - Invasive,,Checkbox,,
226140,0,0.0,,0.0,RIC placed in outside facility,RIC placed in outside facility,chartevents,Access Lines - Peripheral,,Checkbox,,
227364,1,1.0,,0.0,RIC Dressing Occlusive,RIC Dressing Occlusive,chartevents,Access Lines - Peripheral,,Checkbox,,
228017,Grade 0,,,0.0,RIC Phlebitis Scale,RIC Phlebitis Scale,chartevents,Access Lines - Peripheral,,Text,,
228018,Grade 0,,,0.0,RIC Infiltration Scale,RIC Infiltration Scale,chartevents,Access Lines - Peripheral,,Text,,
224446,Bilious,,,0.0,GI #3 Tube Drainage,GI #3 Tube Drainage,chartevents,GI/GU,,Text,,
228857,Laceration,,,0.0,Impaired Skin #5- Type,Impaired Skin #5- Type,chartevents,Skin - Impairment,,Text,,
229087,Yes,,,0.0,Critically ill,Critically ill,chartevents,MD Progress Note,,Text,,
229160,35,35.0,min,0.0,Timespent,Timespent,chartevents,MD Progress Note,min,Numeric,,
229416,Remain in ICU,,,0.0,Disposition,Disposition,chartevents,MD Progress Note,,Text,,
229421,Fatigue,,,0.0,ROS-General,ROS-General,chartevents,MD Progress Note,,Text,,
229433,1,1.0,,0.0,Systems reviewed,Systems reviewed,chartevents,MD Progress Note,,Checkbox,,
229448,1,1.0,,0.0,See eMAR for meds,See eMAR for meds,chartevents,MD Progress Note,,Checkbox,,
229452,Follows commands,,,0.0,Exam-Neuro,Exam-Neuro,chartevents,MD Progress Note,,Text,,
229454,Lower extremity edema,,,0.0,Exam-Ext/MSK,Exam-Ext/MSK,chartevents,MD Progress Note,,Text,,
229455,Ecchymotic,,,0.0,Exam-Skin,Exam-Skin,chartevents,MD Progress Note,,Text,,
229464,1,1.0,,0.0,Discussed on Rounds,Discussed on Rounds,chartevents,MD Progress Note,,Checkbox,,
229502,Obtained,,,0.0,MDnoteConsent,MDnoteConsent,chartevents,MD Progress Note,,Text,,
229594,Bowel sounds present,,,0.0,Exam-GI/GU,Exam-GI/GU,chartevents,MD Progress Note,,Text,,
229434,1,1.0,,0.0,Unable to obtain,Unable to obtain,chartevents,MD Progress Note,,Checkbox,,
229592,Clear urine,,,0.0,Exam-GU,Exam-GU,chartevents,MD Progress Note,,Text,,
224176,Fluticasone,,,0.0,MDI #3 Drug,MDI #3 Drug,chartevents,Respiratory,,Text,,
224175,2,2.0,,0.0,MDI #3 Puff,MDI #3 Puff,chartevents,Respiratory,,Numeric,,
